Search_ID, Mode
256255,transit
256259,transit
256260,walking
256261,walking
256264,transit
256265,transit
256266,transit
256275,transit
256277,transit
256278,transit
256279,transit
256281,transit
256282,transit
256285,transit
256287,transit
256288,transit
256290,transit
256291,transit
256293,transit
256295,transit
256297,transit
256298,transit
256300,transit
256302,transit
256307,transit
256309,rideshare
256313,walking
256315,transit
256318,transit
256319,transit
256320,transit
256321,transit
256322,rideshare
256325,transit
256328,transit
256329,transit
256330,transit
256331,transit
256334,transit
256335,transit
256337,transit
256339,transit
256349,transit
256351,transit
256352,transit
256355,transit
256356,transit
256358,transit
256359,transit
256360,transit
256365,transit
256369,transit
256370,transit
256371,transit
256373,transit
256379,transit
256382,transit
256383,transit
256399,transit
256401,transit
256404,transit
256405,transit
256409,transit
256416,transit
256418,scoot
256422,transit
256423,transit
256426,transit
256433,biking
256435,transit
256438,walking
256439,transit
256441,scoot
256447,transit
256448,transit
256456,transit
256467,transit
256474,transit
256477,transit
256479,transit
256482,transit
256495,transit
256497,transit
256499,transit
256502,transit
256504,transit
256506,rideshare
256507,transit
256510,transit
256517,transit
256518,transit
256522,scoot
256523,transit
256525,transit
256527,transit
256533,transit
256540,transit
256548,transit
256552,transit
256553,transit
256557,transit
256561,transit
256564,transit
256565,transit
256567,transit
256572,transit
256577,biking
256578,transit
256583,transit
256584,transit
256587,transit
256592,transit
256593,transit
256596,transit
256599,biking
256603,transit
256604,transit
256613,transit
256617,transit
256625,transit
256630,transit
256631,walking
256634,transit
256641,transit
256642,transit
256645,rideshare
256647,transit
256649,transit
256653,transit
256655,transit
256656,transit
256658,transit
256660,transit
256662,transit
256665,transit
256671,transit
256672,transit
256673,transit
256675,walking
256676,transit
256680,transit
256682,transit
256684,transit
256688,transit
256689,transit
256696,transit
256698,transit
256700,transit
256702,transit
256707,transit
256710,transit
256714,walking
256717,transit
256719,transit
256725,transit
256726,transit
256727,transit
256728,transit
256729,transit
256730,transit
256731,walking
256734,transit
256739,transit
256740,transit
256741,scoot
256743,transit
256744,transit
256755,transit
256756,transit
256757,transit
256759,transit
256763,transit
256766,transit
256769,transit
256771,transit
256774,transit
256778,transit
256781,transit
256782,scoot
256790,transit
256791,transit
256793,transit
256795,transit
256796,transit
256797,transit
256799,transit
256800,transit
256802,transit
256803,transit
256809,transit
256810,transit
256812,transit
256813,transit
256814,transit
256815,transit
256828,transit
256829,transit
256832,transit
256833,transit
256837,transit
256838,transit
256839,walking
256848,transit
256852,transit
256853,transit
256859,transit
256860,transit
256861,transit
256866,transit
256868,transit
256871,transit
256872,transit
256873,transit
256874,transit
256878,transit
256879,transit
256880,transit
256881,transit
256883,transit
256885,transit
256890,transit
256892,transit
256893,walking
256894,transit
256895,transit
256896,transit
256899,transit
256902,transit
256903,transit
256904,transit
256905,walking
256909,transit
256910,biking
256913,transit
256917,walking
256920,walking
256925,transit
256926,transit
256927,transit
256928,transit
256930,transit
256931,transit
256932,transit
256937,transit
256941,transit
256942,transit
256944,transit
256946,transit
256948,transit
256949,walking
256950,walking
256951,transit
256953,transit
256954,transit
256957,transit
256958,transit
256960,transit
256961,transit
256962,transit
256963,transit
256964,transit
256965,transit
256968,transit
256974,transit
256979,transit
256982,transit
256984,transit
256987,transit
256992,transit
256993,transit
256996,transit
257002,transit
257003,transit
257004,transit
257006,biking
257011,transit
257013,transit
257014,transit
257015,transit
257016,transit
257017,transit
257018,transit
257019,transit
257020,transit
257024,transit
257027,transit
257030,transit
257031,transit
257032,transit
257033,transit
257034,transit
257037,transit
257046,transit
257047,transit
257048,transit
257049,transit
257051,walking
257053,transit
257055,transit
257059,transit
257061,transit
257062,transit
257064,transit
257065,transit
257066,transit
257068,transit
257070,transit
257071,transit
257072,transit
257075,transit
257076,transit
257079,transit
257080,transit
257081,transit
257083,transit
257084,transit
257085,transit
257087,transit
257096,transit
257098,transit
257099,transit
257102,transit
257105,transit
257107,transit
257111,transit
257112,transit
257113,transit
257114,transit
257115,transit
257116,transit
257123,transit
257124,walking
257125,transit
257126,transit
257127,transit
257128,transit
257130,transit
257132,transit
257136,transit
257137,transit
257138,transit
257141,transit
257142,transit
257144,transit
257145,transit
257149,transit
257151,transit
257152,transit
257153,transit
257154,rideshare
257155,transit
257157,transit
257159,transit
257161,transit
257163,transit
257164,transit
257167,transit
257172,transit
257175,transit
257177,transit
257178,transit
257180,transit
257182,scoot
257184,transit
257187,transit
257192,transit
257193,transit
257200,walking
257201,transit
257205,transit
257206,transit
257208,transit
257209,transit
257210,transit
257211,transit
257214,transit
257216,transit
257218,walking
257219,transit
257220,transit
257222,transit
257223,transit
257225,transit
257226,transit
257227,transit
257233,transit
257234,transit
257235,transit
257237,transit
257239,transit
257244,transit
257247,transit
257249,transit
257250,transit
257254,biking
257256,transit
257260,transit
257261,transit
257262,transit
257263,transit
257269,transit
257270,transit
257271,transit
257273,transit
257276,transit
257278,transit
257280,transit
257282,transit
257283,transit
257286,transit
257287,transit
257289,transit
257292,transit
257293,transit
257295,transit
257297,transit
257300,transit
257303,transit
257305,transit
257307,transit
257309,transit
257311,transit
257312,transit
257313,transit
257319,transit
257320,transit
257321,transit
257322,transit
257324,transit
257326,transit
257328,transit
257329,transit
257330,transit
257331,transit
257332,transit
257333,transit
257337,transit
257338,transit
257339,transit
257341,transit
257342,transit
257343,transit
257345,transit
257346,transit
257347,transit
257348,transit
257349,transit
257350,transit
257352,transit
257356,transit
257358,transit
257359,transit
257366,transit
257367,transit
257368,transit
257369,transit
257371,transit
257372,transit
257373,transit
257379,transit
257380,transit
257382,transit
257383,transit
257387,transit
257393,transit
257394,transit
257395,transit
257397,transit
257399,transit
257401,transit
257402,transit
257403,transit
257404,transit
257405,transit
257406,transit
257408,transit
257409,transit
257410,transit
257411,transit
257414,transit
257415,walking
257416,transit
257420,transit
257421,transit
257424,transit
257426,transit
257428,transit
257438,transit
257440,transit
257444,transit
257447,transit
257452,transit
257458,transit
257459,transit
257461,transit
257462,transit
257464,transit
257465,transit
257466,transit
257467,transit
257469,transit
257472,transit
257473,transit
257474,transit
257478,transit
257480,transit
257481,transit
257482,transit
257485,rideshare
257486,transit
257487,transit
257488,transit
257489,transit
257490,transit
257491,transit
257495,transit
257496,transit
257497,transit
257498,transit
257500,transit
257501,transit
257502,transit
257505,transit
257506,transit
257507,transit
257509,transit
257510,transit
257513,transit
257514,transit
257515,transit
257518,transit
257519,rideshare
257523,transit
257527,transit
257529,transit
257531,transit
257532,transit
257533,transit
257535,transit
257536,transit
257537,transit
257538,transit
257539,transit
257542,transit
257543,transit
257546,transit
257547,transit
257550,transit
257551,transit
257552,transit
257554,transit
257555,transit
257558,transit
257560,transit
257561,transit
257563,transit
257564,transit
257568,transit
257570,transit
257572,transit
257574,transit
257575,transit
257576,transit
257578,transit
257580,transit
257582,transit
257583,transit
257585,transit
257586,transit
257588,transit
257589,transit
257590,transit
257595,transit
257597,transit
257598,transit
257602,transit
257606,transit
257608,transit
257617,walking
257619,transit
257620,transit
257624,transit
257629,transit
257631,transit
257633,transit
257636,transit
257639,transit
257640,transit
257644,transit
257645,transit
257646,transit
257647,transit
257652,transit
257656,transit
257658,transit
257659,transit
257660,transit
257661,transit
257662,transit
257664,transit
257666,transit
257668,transit
257669,transit
257670,transit
257672,transit
257673,transit
257674,transit
257677,transit
257680,transit
257683,transit
257689,transit
257690,transit
257697,transit
257699,transit
257700,transit
257703,transit
257704,transit
257705,transit
257706,scoot
257708,transit
257709,transit
257713,transit
257714,transit
257718,transit
257719,transit
257721,transit
257722,transit
257724,transit
257725,transit
257726,transit
257729,transit
257730,transit
257731,transit
257733,transit
257735,transit
257736,transit
257737,transit
257738,walking
257742,transit
257744,transit
257751,transit
257752,transit
257754,transit
257756,transit
257757,transit
257758,transit
257761,walking
257763,transit
257765,transit
257768,transit
257771,transit
257774,transit
257778,transit
257781,transit
257782,transit
257783,walking
257784,transit
257785,transit
257786,transit
257787,transit
257788,transit
257789,transit
257790,transit
257793,transit
257794,transit
257795,transit
257797,transit
257798,transit
257799,transit
257803,transit
257806,transit
257809,transit
257810,transit
257813,transit
257816,transit
257822,transit
257825,transit
257826,transit
257827,transit
